is_suspicious,CDESCR
,THE CONSUMER HAS NOT BEEN ABLE TO HAVE RECALL 00V-171 FOR THE FAULTY DRIVER'S SIDE AIRBAG BECAUSE THE NECESSARY PARTS ARE NOT AVAILABLE.  NLM
,LTR FM (MA) BELIEVES THE ACCIDENT HE HAD WAS CAUSED BY A DEFECT IN THE WHEEL ASSEMBLY OF HIS 2002 SATURN L100.  *TS  THE VEHICLE BEGAN TO SHAKE AND CONSUMER LOST CONTROL OF THE VEHICLE.  THE VEHICLE WAS RUNNING ALONG THE GUARDRAIL AND THE CONSUMER WAS UNABLE TO MOVE IT BECAUSE THERE WAS NO STEERING.  THE CONSUMER ATTEMPTED TO APPLY THE BRAKES BUT THE PEDAL WENT TO THE FLOOR.  WHEN THE VEHICLE FINALLY CAME TO A STOP THE CONSUMER NOTICED THAT NON OF THE FRONT OR SIDE AIR BAGS DEPLOYED.  THE VEHICLE WAS TAKEN TO AN INDEPENDENT REPAIR FACILITY WHO DETERMINED THAT THE ENTIRE TRANSAXLE ASSEMBLY HAD BEEN SMOOTHLY SHEARED OFF.  *NM
,"MY AIRBAG AND ESC LIGHTS WENT OFF AND I TOOK THE CAR TO DEALERSHIP. THEY ARE SAYING THAT BOTH THE CONTROL MODULES (ABS, AIRBAG) NEED TO BE REPLACED AND THE PARTS ALONE COST AROUND $2600.  *TR    THE CAR IS OUT OF WARRANTY BECAUSE OF 5 YEAR PERIOD (BOUGHT IN SEPT 2008) EVEN THOUGH THE MILEAGE IS LESS THAN 60K. THERE WERE MULTIPLE RECALLS ON THIS VEHICLE AND IT SEEMS LIKE THESE MODULES SHOULD NOT BE FAILING FOR 50K MILES. I HAVE HEARD MULTIPLE PEOPLE COMPLAINING ABOUT THE ISSUE AND I THINK HYUNDAI SHOULD GET THE CONTROL MODULES REPLACED."
,"I PURCHASED A GMC ACADIA SLT2 AWD 2008 ON 5/21/08.  5/31/08 MY SUNROOF LEAKED, AND STARTED DRIPPING OUT OF THE AIRBAG HOLDER.  THE WATER WENT INTO THE DASHBOARD INTO WIRING, SPEAKERS, VENTS AND THEN CONTINUED TO DRIP ONTO THE FLOOR BOARD.      6/1/08 I STARTED SMELLING A CHEMICAL, WHICH SMELLED LIKED A STRONG ODOR OF PROPANE ""LIKE"" SMELL.  I HAVE BEEN GETTING SICK AND NAUSEATED, ALONG WITH MY THREE GIRLS.  I AM CONCERNED ABOUT MY HEALTH, MOREOVER THE HEALTH OF MY GIRLS AND HUSBAND.  I ALSO, PLANNED ON SELLING REAL ESTATE RESIDENTIAL PROPERTY WITH MY ACADIA.  SO, I'M CONCERNED ABOUT MY FUTURE CLIENTS, AND CUSTOMERS.    THE DEALERSHIP, AUTO TOWN BUICK PONTIAC GMC, 16803 SE MCLOUGHLIN BLV, MILWAUKEE, OR 97267, HAS BEEN UNHELPFUL, DUE TO THEM ""POSSIBLY""BUYING BACK MY GMC ACADIA.  THE SALES MANAGER, MOON, HAS BEEN UNPROFESSIONAL AND INCOMPETENT.  *TR"
,"I WAS PULLING INTO THE PARKING SPACE AFTER DRIVING THE VEHICLE FOR 45 MINS (APPROX. 20 MILES). WHEN I WAS READY PARK THE CAR AND SWITCH OFF THE IGNITION, THE CAR SUDDENLY ACCELERATED WAY TOO FAST AND HIT THE BUILDING IN FRONT. I WAS DRIVING INTO THE PARKING SPACE AT LESS THAN AROUND 10 MPH AS I HAD TO MAKE 3 TURNS WITHIN 100 FEET BEFORE COMING INTO VACANT PARKING SPACE. MY LEG WAS ALSO IN THE BREAK PEDAL AS I MADE THOSE TURNS AFTER GETTING INTO THE PRIVATE PROPERTY FROM IL RTE 83. I CAN DEFINITELY CONFIRM THAT MY LEG WAS NOT IN GAS PEDAL AS MY RIGHT LEG WAS ON THE BREAK PEDAL TO MAKE THOSE TURNS AND STOP THE CAR IN THE PARKING SPACE. IT ALL HAPPENED IN THE MATTER OF FEW SECONDS AND THERE WAS NO TIME TO REACT. THE CAR CAME TO HALT ONLY AFTER HITTING THE BUILDING. BOTH AIR BAGS DEPLOYED AS SOON AS THE CAR HIT THE BUILDING AND THERE WAS HEAVE SMOKE INSIDE THE CAR. IT WAS REALLY SCARY BECAUSE BY LOOKING AT THE DAMAGE THE SPEED AT THE TIME OF ACCIDENT LOOKS TO BE AROUND 50 MPH. IT WAS A RELATIVELY HIGHER CURB IN FRONT AND THE BUILDING WAS JUST 6 - 8 FEET AWAY FROM THE CURB, I WAS ALSO DRIVING INTO THE PARKING SPACE AT LESS THAN 10 MPH. I AM REALLY SHOCKED TO SEE THIS KIND OF UNINTENDED/SUDDEN ACCELERATION HAPPEN WITH HONDA ACCORD CARS WHICH COULD PROVE TO BE FATAL FOR THE DRIVER, PASSENGER AND PEDESTRIAN ALIKE.  *TR"
,DASH MAT SEPARATION BULGE IN FRONT OF STEERING WHEEL MOVING TOWARD PASS AIRBAG.  *KB
,"THERE IS NO REASON FOR  AIR BAGS TO DEPLOY AFTER HITTING A CURB, AND THAT IS WHERE ALL THE DAMAGE CAME FROM ON MY CAR.  *AK"
,DASHBOARD ON PASSENGER SIDE HAS CRACKS FORMING AROUND AIRBAG LOCATION.  *TR
,"2002 SEBRING CONVERTIBLE LXI WITH MULTIPLE STILL YET UNRESOLVED ""ELECTRICAL"" PROBLEMS : DOOR LOCKS (8+ TIMES ATTEMPTED REPAIR) FRONT PASSENGER POWER WINDOW(2X ATTEMPTED REPAIR) , AIRBAG LIGHT RESULTING FAILED SEAT BELT TENSIONER(2X), WIPER MOTER FAILED, STEREO SYTEM (2X), OTHER ISSUES."
,"I AM AN ORIGINAL OWNER OF A 1999 FORD CONTOUR SE SPORT. ABOUT 2 YEARS AGO THERE WAS A MAINTENANCE RECALL FOR THE CONTOUR'S DASH COMING UP DUE TO BAD GLUE. I TOOK MY VEHICLE TO THE NEAREST FORD DEALERSHIP AND FOUND THAT MY DASH WAS SO BAD IT HAD TO BE REPLACED. MY CAR WAS STILL UNDER WARRANTY AT THIS TIME ALSO. NOW MY DASH IS COMMING UP JUST LIKE IT DID BEFORE, EVIDENTLY THE DASH THEY REPLACED IT WITH STILL HAD THE DEFECTIVE GLUE IN IT. I CONTACTED FORD EXPLAINING THIS TO THEM AND FINDING OUT THAT THE MAINTENANCE ORDER HAD ENDED LAST YEAR. I TOLD THEM ABOUT IT BEING REPLACED AND DOING THE SAME THING IT DONE BEFORE WHILE ALSO EXPLAINING MY CONCERN ABOUT THE PASSENGER SIDE AIRBAG RELEASING AT ANY GIVEN TIME. THIS COULD VERY WELL HURT SOMEONE LIKE MYSELF WHO HAS HAD OPEN HEART SURGERY AND THEN HAD TO HAVE MY CHEST REWIRED DUE TO MY STERNUM NOT FUSING BACK TOGETHER CORRECTLY NOT TO MENTION WHAT THIS COULD DO TO ONE OF MY CHILDREN. THEY REFUSE TO REPAIR MY DASH EVEN THOUGH I DID WHAT THE LETTER TOLD ME AND COULDN'T HAVE AVOIDED THIS PROBLEM FROM HAPPENING AGAIN. I DIDN'T MAKE THE DASH NOR DID I  MAKE THE GLUE, BUT I UPHELD MY RESPONSABILITIES. THIS IS A SAFETY CONCERN AND SHOULD BE REPAIRED BY FORD AT THERE EXPENSE NOT MINE.  *JB"
,"THE INCIDENT OCCURRED JUST AFTER MERGING ONTO THE INNER-LOOP 495 NORTH-BOUND FROM WEST-BOUND HIGHWAY 50, BETWEEN HIGHWAY 50 AND 66, IN FAIRFAX, VIRGINIA. DURING THE MERGE, I ACCELERATED MY VEHICLE TO EQUAL TO THE SPEED OF TRAFFIC WHILE MAINTAINING MY POSITION IN THE ON/OFF-LANE USED FOR THE 50/60 MERGER. BECAUSE I WAS CONTINUING NORTH-BOUND ON 495 TOWARDS TYSON'S CORNER, I STARTED PROCEDURES TO EXIT THE 66 ON-LANE AND MERGE INTO NORTH-BOUND 495 TRAFFIC. THESE PROCEDURES INCLUDED CHECKING BOTH MY SIDE AND REAR-VIEW MIRRORS AS WELL AS MY BLIND SPOTS. NEEDLESS TO SAY, DURING THE PROCEDURES MY EYES WERE ROUTINELY FORWARD TO CHECK ON FORWARD TRAFFIC. BETWEEN MY MIRROR AND BLIND SPOT CHECKS, I NOTICED THAT I WAS QUICKLY APPROACHING A MASSIVE POTHOLE THAT LAID DIRECTLY IN THE PATH OF MY FORWARD PROGRESSION. I ESTIMATE THE POTHOLE SIZE BEING TWO FEET IN LENGTH, ONE FOOT IN WIDTH, AND ONE FOOT IN DEPTH (I HAVE PICTURES). ALTHOUGH I ATTEMPTED TO AVOID THE POTHOLE, AT AROUND 60MPH, IN THE RAIN, WITH A GUARD RAIL TO MY RIGHT AND TRAFFIC TO MY LEFT, THERE WAS VERY LITTLE I COULD DO TO AVOID IT WITHOUT RISKING MY LIFE, MY PASSENGER'S LIFE, AND LIVES OF FELLOW COMMUTERS. I HIT THE POTHOLE. THE IMPACT WAS SO SEVER IT NOT ONLY BENT MY FRONT, PASSENGER'S SIDE WHEEL AND RIPPED A QUARTER-SIZE GAPING HOLE IN MY TIRE, IT DEPLOYED ALL MY PASSENGER'S SIDE AIRBAGS AND POSSIBLY RUINED MY SUSPENSION. AT THE TIME OF IMPACT, MY PASSENGER WAS LEANING AGAINST THE ARM-RESTS AND THE WINDOW DIRECTLY ON THE AIRBAG DEPLOYMENT PATH. HIS ARM, FACE, AND HEARING WERE INJURED DURING THE INCIDENT. I ALLOWED THE CAR TO SLOW DOWN TO SAFE SPEEDS BY RELEASING THE ACCELERATOR. ONCE AT SAFE SPEEDS, I CONTINUED TO AN EMERGENCY EXIT PULLOUT WHERE I AWAITED POLICE AND A TOWING VEHICLE. AFTER SPEAKING WITH THE POLICE, A VDOT EMERGENCY VEHICLE PULLED UP AND OFFERED ASSISTANCE. HE LATER INFORMED ME THAT THE POTHOLE HAD BEEN PREVIOUSLY ADDRESSED AND SHOULD HAVE FIXED WELL BEFORE THE TIME OF MY INCIDENT. *TR"
,THE FRONT AND SIDE AIR BAG ON THE DRIVERS SIDE  IS INOPERABLE DUE TO A WIRING PROBLEM UNDER THE DRIVERS SEAT.    *JS
0,"MY ENTIIRE TRANSMISSION FAILED AND HAD TO BE REPLACED BY THE MANUFACTURER. MY TURBO HAS NOW FAILED AND WARRANTY RECENTLY EXPIRED. THE CURRENT QUOTE IS $1000.00 OR MORE TO REPAIR THIS. THE AIRBAG DID NOT DEPLOY ON 2 OCCASIONS WHEN IT SHOULD HAVE. THE DEALERSHIP REFUSED TO CHECK IT BECAUSE IT WAS TOO EXPENSIVE. WHEN I BOUGHT THE CAR AT 7500 MILES, THE ANTENNA MOTOR WAS BROKEN. MY SALESPERSON TOLD ME THEY WOULD REPAIR IT ON MY NEXT SERVICE APPOINTMENT. THIS PROMISE WAS NOT HONORED, THEY LATER CLAIMED THAT WAS MY FAULT AND NOT COVERED UNDER WARRANTY. THIS SEEMS LIKE A LOT OF PROBLEMS FOR A CAR OF THIS CALIBER. I AM EXTREMELY DISSAPPOINTED WITH VOLVO SERVICE AND QUALITY. I HAD A HONDA FOR 7 YEARS AND NEVER HAD PROBLEMS LIKE THESE. I WILL GO BACK TO HONDA NOW. "
0,"CONSUMER WAS DRIVING WHEN SHE HIT A WATER OIL SPOT IN THE ROAD, VEHICLE BEGAN TO SPIN, FRONT OF VEHICLE HIT A WALL AND CONTINUED TO SPIN, THE SHIFTING WAS OFF LINE. AS CONSUMER TRIED TO TURN WHEEL SHE COULD NOT, VEHICLE STILL CONTINUED TO SPIN. THE VEHICLE HIT THE WALL ON THE PASSENGER'S SIDE, AND AIR BAGS DID NOT DEPLOY.  *AK"
,"THE AIR BAG INDICATOR LIGHT CAME ON AND STAYED ON AND NOW THE CRUISE CONTROL AND HORN DO NOT WORK.  I HAVE RESEARCHED THIS PROBLEM AND IT SEEMS THAT THIS IS A VERY COMMON PROBLEM. IT IS STATED THAT THE ""CLOCK SPRING"" IS THE PART IN QUESTION, THIS SEEMS TO HAVE BEEN  A SAFETY ISSUE AT ONE TIME (NHTSA# 98V046) FOR A DIFFERENT MODEL , WHY IS IT NOT A SAFETY RECALL ITEM NOW?  IT IS MY UNDERSTANDING THE THE AIR BAG WILL NOT PERFORM WITH THIS PARTICULAR PART DEFECTIVE, WHICH WOULD LEAD ME TO BELIEVE THAT THIS COULD CAUSE SERIOUS DAMAGES OR WORSE YET ""DEATH "".  IF WE GET A REDUCTION IN OUR INSURANCE PREMIUMS FOR PURCHASING RESTRAINT SYSTEMS SUCH AS THIS , IT SHOULD BE UPON THE MANUFACTURER TO STAND BEHIND THE PRODUCT.*AK"
,SUDDENLY A FEW MONTHS AGO I BEGAN HEARING A CLANKING IN MY STEERING WHEEL. WHEN EVER I TURNED A CORNER MY HORN WOULD BLOW (VERY EMBARRASSING). THEN IT GOT TO WHERE EVERYTIME I HIT A TINY BUMP IN THE ROAD MY HORN WOULD BLOW! SO NOW I HAVE MY HORN DISCONNECTED BECAUSE THE NISSAN PLACE HERE WOULD NOT MESS WITH IT BECAUSE OF THE AIR BAG?????  ANY HOW WHAT IS THE PROBLEM AND WHY IS SOMETHING MOVING AROUND INSIDE OF MY STEERING WHEEL? IT IS DANGEROUS NOT TO HAVE A HORN AND I AM SCARED MY WHEEL WILL COME OFF ONE DAY.  *JB
0,"WHILE DRIVING, ANOTHER VEHICLE CAME ACROSS AND CUT IN FRONT OF TOYOTA, TOYOTA FRONT DAMAGED, DRIVER'S/PASSENGER'S AIR BAGS DID NOT DEPLOY.      *AK"
,"THE AIRBAG LIGHT CAME ON AND STAYED ON.  OWNER TOOK CAR TO DEALER AND WAS TOLD THAT THE SPIRAL CABLE WAS DEFECTIVE.  ALSO, THE WATER PUMP IS LEAKING.  THE RAV4 ONLY HAS 86,000 MILES.  OWNER HAS NOTICED THERE ARE MULTIPLE REPORTED COMPLAINTS ON THE AIRBAG SPIRAL CABLE DEFECT.  HOW MANY MORE ""DEFECTS"" HAVE NOT BEEN REPORTED?  THIS ISSUE SHOULD BE A RECALL.  THE REPAIRS ARE VERY EXPENSIVE.  OWNER USED TO THINK TOYOTA MADE A RELIABLE CAR!!  *JB"
,"I HAVE DECIDED TO FILE THIS COMPLAINT DUE TO THE FACT THAT TOYOTA, INC. HAS REFUSED TO ACKNOWLEDGE OR DO ANYTHING ABOUT THE ISSUE. I OWN A 2007 TOYOTA CAMRY XLE, WHICH I PURCHASED NEW IN 2006. IN 2012, I STARTED NOTICING SOME ISSUES WITH THE DASHBOARD. IT WAS VERY SHINY AND STICKY TO THE TOUCH. THE TEXTURE IS GUMMY AND WILL COME OFF IN YOUR FINGERNAIL IF SCRATCHED OR NICKED. I CONTACTED TOYOTA, WHO TOLD ME TO TAKE THE VEHICLE TO MY DEALERSHIP, JOE MEYERS TOYOTA, IN HOUSTON, TX. I DID THAT AND ALSO GAVE THE SERVICE MANAGER, [XXX], THE LINK TO A YOUTUBE SITE OF SOMEONE ELSE WITH THE SAME ISSUE. [XXX] TOLD ME THAT HE HAD NEVER SEEN THAT ISSUE BUT SAID THAT HE WOULD GIVE ME AN ESTIMATE OF THE COST (FOR TOYOTA'S PURPOSES) AND SOMEONE WOULD BE IN TOUCH. TOYOTA, VIA EMAIL, INFORMED ME THAT [XXX] , WHO IS THE CUSTOMER RELATIONS MANAGER, IS THE PERSON THAT I WOULD DEAL WITH AS FAR AS COMMUNICATION. WELL, I WAITED A COUPLE OF WEEKS AND NEVER RECEIVED A CALL SO I EMAILED [XXX] , WHO SAID THEY WERE STILL WAITING FOR A RESPONSE FROM TOYOTA. [XXX]  CALLED ME A WEEK LATER AND GAVE ME AN INCIDENT #. A MONTH OR SO WENT BY AND I NEVER HEARD FROM ANYONE. I CALLED [XXX]  AND NEVER GOT AN ANSWER. I LEFT A COUPLE OF MESSAGES BUT NEVER RECEIVED A RETURN CALL. I CONTACTED TOYOTA AGAIN AND WAS FINALLY TOLD BY SOMEONE WITH THE CORPORATE OFFICE THAT TOYOTA'S STANCE IS THAT IT IS A WARRANTY ISSUE AND IF YOUR VEHICLE OUT OF THE 3 YEAR/36,000 MILE WARRANTY, IT WILL NOT BE COVERED. THIS IS CLEARLY A MANUFACTURER'S DEFECT AND THE ISSUE DOESN'T OCCUR UNTIL AFTER THE ORIGINAL WARRANTY IS OUT. THERE ARE HUNDREDS OR MORE OF PEOPLE WITH THIS ISSUE. THIS ISSUE ALSO AFFECTS SAFETY DUE TO GLARING FROM THE SUN ON THE DASH AND POSSIBILITY OF AIRBAG INTERFERENCE. I HAVE ATTACHED MY YOUTUBE VIDEO. THANK YOU FOR YOUR TIME. HTTP://WWW.YOUTUBE.COM/WATCH?V=NIN0VEO8YYO.      INFORMATION REDACTED PURSUANT TO THE FREEDOM OF INFORMATION ACT (FOIA), 5 U.S.C. 552(B)(6).  *TR"
,THE CONSUMER WAS IN AN ACCIDENT 1/5/96 AND THE AIR BAG DIDN'T DEPLOY.  PLEASE DESCRIBE.  TT
,"NON DEPLOYMENT OF DRIVER'S/PASSENER'S AIRBAGS DURING A COLLISION,RESULTING IN INJURIES TO DRIVER. ALSO VEHICLE WAS TOTALED."
,"TL*THE CONTACT OWNS A 2009 MERCURY MARINER PREMIER. THE CONTACT STATED THAT THE PASSENGER AIR BAG ILLUMINATED WHILE HE WAS DRIVING. THE VEHICLE WAS TAKEN TO AN AUTHORIZED DEALER SEVERAL TIMES. THE DEALER REMOVED THE PASSENGER SEAT AND REPLACED THE AIR BAG SENSOR. THE FAILURE CONTINUED. THE CONTACT CALLED THE MANUFACTURER WHO OFFERED NO ASSISTANCE. THE FAILURE MILEAGE WAS 16,804 AND THE CURRENT MILEAGE WAS APPROXIMATELY 21,000.      "
,CONSUMER WAS PULLING OUT OF A PARKING SPACE HEARD NOISE THAT SOUNDED LIKE A GUN SHOT.  CONSUMER THEN NOTICED THAT BOTH AIRBAGS HAD DEPLOYED.*AK
,"CONSUMER'S VEHICLE WAS GOING 40 MPH WHEN IT WAS HIT BY ANOTHER VEHICLE WHICH HAD CUT IN FRONT OF CONSUMER. UPON  IMPACT, THE AIR BAGS FAILED TO DEPLOY. DRIVER SUSTAINED WHIPLASH. VEHICLE WAS NOT TOTALLED, BUT IT DID SUFFER OVER $8,000.00 IN DAMAGES. *AK  *TC"
,"THE ""SERVICE AIRBAG"" LIGHT & MESSAGE CAME ON IN MY 2004 CHEVROLET TAHOE. THE DEALER RAN TEST & FOUND THAT THE SENSING DIAGNOSTIC MODULE HAD FAILED THE VEHICLE IS LESS THAN 5 YEARS OLD, LESS THAN 71,000 MILES. THEY SAID THIS WAS A SERIOUS SAFETY ISSUE BECAUSE THE AIRBAG MAY NOT COME OUT IN AN ACCIDENT. I HAD THEM REPLACE THIS MODULE ON 12/30/08 AND PAID THEM $550.49. I DON'T KNOW IF THEY STILL HAVE THE OLD PART OR NOT.     THIS SHOULD NOT BE AN ISSUE IN AN EXPENSIVE VEHICLE AT THIS AGE, WE SHOULD BE ABLE TO RELY ON AIRBAGS TO FUNCTION PROPERLY & SAFELY FOR MANY MORE YEARS THAN THIS. IN THE PAST TWO WEEKS I DISCOVERED THAT MY HORN WILL NOT BLOW WHICH COULD ALSO BE A SAFETY ISSUE. A MECHANIC CHECKED THE HORN AND STATED THAT IT WILL COST AT LEAST $200. TO GO INTO THE STEERING WHEEL & TAKE IT APART TO FIND THE PROBLEM. I'VE ALSO TAKEN THIS VEHICLE IN A NUMBER OF TIMES BECAUSE THE ""SERVICE TIRE MONITOR"" MESSAGE COMES UP BUT THE DEALER DOESN'T FIND A PROBLEM. *TR"
,"THE PASSENGER AIRBAG TURNS OFF WHEN A PASSENGER IS IN THE SEAT.  IT IS NOT ALWAYS IMMEDIATE AND DOES NOT HAPPEN EVERY TIME IT IS DRIVEN.  IT HAS HAD 2 RECALLS FOR THIS ISSUE AND THIS WILL BE THE 11TH TIME IT HAS BEEN INTO THE DEALERSHIP FOR THIS SAME THING.  THE MAJORITY OF THE TIME, THE DEALERSHIP CLAIMS THAT THEY CANNOT FIND A PROBLEM, HOWEVER, THEY WERE NOT DRIVING IT BEYOND THE PARKING LOT ENOUGH TO EVEN PUT ONE MILE ON IT UNTIL I BROUGHT THAT TO THEIR ATTENTION APRIL 18, 2014.  THEY STATED THAT THE VEHICLE NEVER SHOWED A CAMPAIGN FOR THE RECALL, ALTHOUGH 2 OF MY RECEIPTS STATE THAT IT WAS REPAIRED. I'VE CONTACTED NISSAN HEADQUARTERS AND REQUESTED A REPURCHASE ORDER, HOWEVER IT IS NOT GUARANTEED.  THEY TOLD ME TO KEEP WORKING WITH THE DEALERSHIP.  I HAVE TAKEN  IT IN AN EXCESSIVE AMOUNT OF TIMES FOR THE SAME THING.  I BOUGHT THE CAR WITH 7,000 MILES AND REMAINDER OF THE WARRANTY,.  IF IT HAD BEEN PURCHASED BRAND NEW, IT WOULD HAVE QUALIFIED UNDER THE LEMON LAW AS A LEMON.  IT IS AN UNSAFE VEHICLE BECAUSE THE AIRBAGS WILL NOT DEPLOY IF WE ARE IN AN ACCIDENT AND I'M NOT MAKING PROGRESS WITH THE DEALERSHIP NOR HEADQUARTERS.  *TR"
,"FRONT SEATBELT MALFUNCTIONED, CAUSING THE SEATBELT NOT TO RETRACT, WHICH WON'T PROTECT THE OCCUPANT IN EVENT OF A CRASH.   ALSO,  AIRBAG LIGHT CAME ON, INDICATING A  PROBLEM WITH THE AIR BAG  SYSTEM. FORD/DEALER HAVE REFUSED TO COVER THE REPAIR OF EITHER MECHANISM.  *AK *ML"
,"I HAVE OWNED MY F350 DIESEL FOR 11 YEARS SINCE NEW, IT HAS 127,000 MILES ON IT, WE USE IT FOR WORK, HAULING, COMMUTING, AND TOWING 12,000 LB RV ON VACATIONS. IF WE DO NOT GET OIL CHANGES, WE CANNOT START OR DRIVE OUR VEHICLE, SO WE TRY TO KEEP UP WITH REGULAR MAINTENANCE, WE HAVE KEPT PRETTY MUCH FACTORY EVERYTHING EXCEPT REAR AIR BAGS.   PROBLEMS WE'VE HAD INCLUDE REPLACING MASTER CYLINDER, VACUUM PUMP FOR BRAKES, BUT BRAKE PADS AND CALIPERS NORMAL WEAR AND TEAR. VERY TOUGH TO REPLACE REAR DRUM BRAKES.  GLOW PLUGS REPLACED AT LEAST 4 TIMES, RELAY SWITCH REPLACED MORE THAN 5 TIMES EARLY ON,  STEERING COLUMN COMPONENTS LOOSE AND FIXED 3 TIMES DUE TO LACK OF UPPER DOOR HANDLE TO HELP PULL YOURSELF INTO CAB.  WE HAVE HAD A  DIESEL LEAK  FOR A COUPLE YEARS UNDER CENTER FRONT ENGINE, HAD ALL HOSES AND SEALS REPLACED BUT STILL HAVE LEAK SO I HAVE TO PARK IN GRAVEL DRIVEWAY, NOT SLAB. WE HAVE ALWAYS HAVE IT SERVICED AT ""AUTOMOTIVE SPECIALISTS"" IN TACOMA, WA. AS FORD DEALER TOO EXPENSIVE AND UNTRUSTWORTHY. *NM"
0,"I WAS RIDING IN A 2000 TOYOTA CAMRY WHEN THE VEHICLE WAS REAR-ENDED BY A 3/4 TONE TRUCK CARRYING A TRAILER WITH LAWN MAINTENANCE EQUIPMENT.  I EXPERIENCED BACK INJURIES AS DID THE DRIVER.  THE COMPLAINT THOUGH, IS THAT THE FRONT PASSENGER SEAT, WHERE I WAS SITTING WITH MY SEAT BELT IN USE, DID NOT WITHSTAND THE COLLISION.  THE UPRIGHT PORTION OF THE SEAT WAS LAYING ON TOP OF THE BACK SEAT AFTER THE IMPACT.  THIS CONTRIBUTED TO THE BACK AND SHOULDER INJURIES I RECEIVED.  THE TOYOTA WAS NOT HIT FROM THE SIDE SO THE FAILURE OF THE SEAT WAS NOT THE RESULT OF A DIRECT IMPACT. THE SEAT SIMPLY CAME LOOSE AND FAILED TO MAINTAIN ITS POSITION AS I WAS THROWN FORWARD AND THEN BACK.    AFTER THE ACCIDENT AND DURING THE REPAIR PROCESS, THE BODY SHOP CHECKED THE SEAT AND STATED THE LOCKING MECHANISM IS WORKING PROPERLY HOWEVER, THE SEAT HAS NOT BEEN ""RIGHT"" SINCE THE ACCIDENT.  IT IS NOT PROPERLY POSITIONED.   THE IMPACT WAS FAIRLY SUBSTANTIAL (UP TO $5000 IN DAMAGE - TRUNK WAS CRUMPLED AND OTHER DAMAGE) AND THE AIRBAGS DID NOT DEPLOY.  JUST AFTER THE MOMENT OF IMPACT, I LOOKED OVER AT MY MOTHER WHO WAS DRIVING AND WATCHED IN HORROR AS SHE SNAPPED OVER THE STEERING WHEEL. I DON'T KNOW IF AIRBAG DEPLOYMENT REQUIRES A ""HEAD-ON"" BEFORE THE BAGS WILL DEPLOY BUT THIS SITUATION COULD HAVE BEEN MUCH WORSE (INITIALLY I WAS AFRAID MY MOTHER'S NECK HAD FRACTURED) AND HAD MY MOTHER GONE ANY FURTHER FORWARD, THE FAILURE OF THE AIRBAGS TO DEPLOY WOULD HAVE RESULTED IN A SERIOUS IF NOT FATAL INJURY.  *NM  "
,"I WAS DRIVING AND HIT A CURB WITH THE 2 PASSENGER SIDE WHEELS SIMULTANEOUSLY AS I WAS COMING OUT OF A TURN.  ONLY GOING 15-20 MPH.  THE TIRES DIDN'T EVEN POP BUT ALL 3 SIDE CURTAIN AIRBAGS DEPLOYED.  THE VEHICLE DIDN'T ROLL EITHER.  THE CAR WAS COMPLETELY DRIVEABLE OTHER THAN THE AIRBAG PROBLEM.    NISSAN CLAIMS THE AIRBAGS ACTED PROPERLY AFTER THEY REVIEWED THE DATA RECORDER BUT TO ME THIS IS A SERIOUS SAFETY CONCERN.      NISSAN REIMBURSED ME FOR MY $1,000 INSURANCE DEDUCTIBLE WHICH TELLS ME THEY AGREE SOMETHING WAS WRONG EVEN THOUGH THEY DENY IT."
,"DEALER PERFORMED RECALL ON CRASH TEST SENSORS ON 2004 NEW BEETLE TDI, ON THE WAY HOME AIRBAG WARNING LIGHT COMES ON, VW WANTS US TO PAY OVER $1000.00 TO REPAIR. *TR"
,"MY AIRBAG WARNING LIGHT CAME ON WHILE DRIVING WHICH INDICATED THAT THE AIRBAG WOULD NOT WORK IN THE EVENT OF A CRASH. LIGHT CONTINUED TO GO ON AND OFF FOR SEVERAL DAYS AT RANDOM. DEALER TOLD ME THE CLOCK SPRING WAS LIKELY FAULTY AND WANTED NEARLY $1,000 TO FIX IT. I READ ONLINE FORUMS WHERE THE RIGHT-HAND DRIVE JEEPS HAD A RECALL ON THE CLOCK SPRING FOR THIS VERY ISSUE. ALSO READ MULTIPLE FORUMS WITH HUNDREDS OF COMPLAINTS THAT THE ISSUE IS PREVALENT ON LEFT HAND DRIVE JEEPS. I REMOVED MY CLOCK SPRING AND TESTED IT AND FOUND ONE CIRCUIT WAS SHORTING OUT DUE TO WEAR ON THE RIBBON WIRE WHERE THE RIBBON CONTACTS THE PLASTIC HOUSING. THIS APPEARS TO BE A FAULTY CLOCK SPRING DESIGN AND IS VERY DANGEROUS AS IT MAY PREVENT THE AIRBAG FROM DEPLOYING IN A CRASH AND THE ONLY REPAIR/REPLACEMENT OPTION IS TO PUT A NEW CLOCK SPRING BACK IN THAT HAS THE SAME DESIGN FLAW AS THE ORIGINAL. I REPLACED MY CLOCK SPRING WITH A NEW OEM UNIT BUT BASED ON THE HISTORICAL DATA, THE REPLACEMENT CLOCK SPRING IS NOT LIKELY TO LAST OR BE RELIABLE. *TR"
